OwnerId,Postcode,Province,District ,Distributor
EXL_1570446265919,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1605003425805,67110,เพชรบูรณ์,เขตหล่มสัก,C
EXL_1596463493552,65170,พิษณุโลก,เขตชาติตระการ,C
EXL_1596707386266,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1573749011046,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1614099246100,90240,สงขลา,เขตสะเดา,D
EXL_1651226270272,40000,ขอนแก่น,เขตเมืองขอนแก่น,A
EXL_1570177505383,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1571843268912,60120,นครสวรรค์,เขตชุมแสง,C
EXL_1578748056056,21150,ระยอง,เขตเมืองระยอง,A
EXL_1573307216630,25000,ปราจีนบุรี,เขตเมืองปราจีนบุรี,A
EXL_1646408871499,60150,นครสวรรค์,เขตลาดยาว,C
EXL_1586603756507,74000,สมุทรสาคร,เขตเมืองสมุทรสาคร,B
EXL_1577369314548,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1571927427469,23130,ตราด,เขตเขาสมิง,A
EXL_1597140284313,10150,กรุงเทพมหานคร,เขตบางบอน,A
EXL_1584976333503,10530,กรุงเทพมหานคร,เขตหนองจอก,A
EXL_1581764907274,52120,ลำปาง,เขตแจ้ห่ม,C
EXL_1580309604624,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1702905383447,86220,ชุมพร,เขตทุ่งตะโก,D
EXL_1574077992075,82000,พังงา,เขตเมืองพังงา,D
EXL_1574427788536,10400,กรุงเทพมหานคร,เขตดินแดง,A
EXL_1667319317219,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1690366823373,21130,ระยอง,เขตบ้านฉาง,A
EXL_1700132270001,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1633030288802,20110,ชลบุรี,เขตศรีราชา,A
EXL_1576063217947,57100,เชียงราย,เขตเมืองเชียงราย,C
EXL_1572450928106,15210,ลพบุรี,เขตเมืองลพบุรี,A
EXL_1572457621242,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1572520015922,10560,สมุทรปราการ,เขตบางบ่อ,A
EXL_1572954119622,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1571386589053,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1572870795711,30430,นครราชสีมา,เขตสีดา,A
EXL_1592492018383,57340,เชียงราย,เขตขุนตาล,C
EXL_1640435049823,51000,ลำพูน,เขตเมืองลำพูน,C
EXL_1629731651368,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1697466936159,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1570118966974,70110,ราชบุรี,เขตบ้านโป่ง,B
EXL_1591362268710,10230,กรุงเทพมหานคร,เขตลาดพร้าว,A
EXL_1592912283008,92220,ตรัง,เขตวังวิเศษ,D
EXL_1643041668939,74110,สมุทรสาคร,เขตกระทุ่มแบน,B
EXL_1639828815312,20230,ชลบุรี,เขตศรีราชา,A
EXL_1575466812227,10230,กรุงเทพมหานคร,เขตลาดพร้าว,A
EXL_1593859375310,62000,กำแพงเพชร,เขตเมืองกำแพงเพชร,C
EXL_1584119228337,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1601132706485,77120,ประจวบคีรีขันธ์,เขตปราณบุรี,B
EXL_1573031467722,21140,ระยอง,เขตปลวกแดง,A
EXL_1585319691885,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1583766920711,80240,นครศรีธรรมราช,เขตทุ่งใหญ่,D
EXL_1593700192609,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1684835081221,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1665053488356,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1575916900756,16130,สิงห์บุรี,เขตบางระจัน,A
EXL_1570369186304,53210,อุตรดิตถ์,เขตลับแล,C
EXL_1596711910344,50000,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1584373836213,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1638095077750,10530,กรุงเทพมหานคร,เขตหนองจอก,A
EXL_1580480589022,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1581686196441,10510,กรุงเทพมหานคร,เขตมีนบุรี,A
EXL_1600177156201,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1571401345786,65170,พิษณุโลก,เขตชาติตระการ,C
EXL_1636715580406,,กรุงเทพมหานคร,เขตสะพานสูง,A
EXL_1600178848301,77110,ประจวบคีรีขันธ์,เขตหัวหิน,B
EXL_1594301728036,30210,นครราชสีมา,เขตด่านขุนทด,A
EXL_1572096024517,10150,กรุงเทพมหานคร,เขตบางขุนเทียน,A
EXL_1572111396330,64000,สุโขทัย,เขตเมืองสุโขทัย,C
EXL_1572965148828,20230,ชลบุรี,เขตศรีราชา,A
EXL_1572012548744,41000,อุดรธานี,เขตเมืองอุดรธานี,A
EXL_1584357595520,51110,ลำพูน,เขตลี้,C
EXL_1596722127949,48190,นครพนม,เขตโพนสวรรค์,A
EXL_1576837331745,52160,ลำปาง,เขตเถิน,C
EXL_1647079929506,67000,เพชรบูรณ์,เขตเมืองเพชรบูรณ์,C
EXL_1631136674049,43000,หนองคาย,เขตเมืองหนองคาย,A
EXL_1574427873187,73180,นครปฐม,เขตกำแพงแสน,B
EXL_1582287057660,42000,เลย,เขตเมืองเลย,A
EXL_1573814928798,40240,ขอนแก่น,เขตหนองเรือ,A
EXL_1650883773030,74110,สมุทรสาคร,เขตกระทุ่มแบน,B
EXL_1598708989435,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1664210204073,33160,ศรีสะเกษ,เขตราษีไศล,A
EXL_1643298633426,50160,เชียงใหม่,เขตดอยหล่อ,C
EXL_1594746868043,22140,จันทบุรี,เขตโป่งน้ำร้อน,A
EXL_1584183784706,51110,ลำพูน,เขตลี้,C
EXL_1585920466805,10120,กรุงเทพมหานคร,เขตบางคอแหลม,A
EXL_1596714661506,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1584097655116,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1570452438738,10160,กรุงเทพมหานคร,เขตหนองแขม,B
EXL_1597317897079,10140,กรุงเทพมหานคร,เขตทุ่งครุ,A
EXL_1572701633567,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1575726354548,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1573639311532,16130,สิงห์บุรี,เขตบางระจัน,A
EXL_1703176270005,57270,เชียงราย,เขตแม่จัน,C
EXL_1579346061285,57140,เชียงราย,เขตเชียงของ,C
EXL_1579100604995,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1574094157659,10150,กรุงเทพมหานคร,เขตบางขุนเทียน,A
EXL_1596715940298,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1571222896246,10140,กรุงเทพมหานคร,เขตทุ่งครุ,A
EXL_1600947647609,66120,พิจิตร,เขตบางมูลนาก,C
EXL_1595513227302,20150,ชลบุรี,เขตบางละมุง,A
EXL_1601913207514,84150,สุราษฎร์ธานี,เขตท่าฉาง,D
EXL_1573732269388,73130,นครปฐม,เขตบางเลน,B
EXL_1592564078833,81120,กระบี่,เขตลำทับ,D
EXL_1579261368753,11000,นนทบุรี,เขต,A
EXL_1592650368974,50360,เชียงใหม่,เขตแม่วาง,C
EXL_1694701900089,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1570791401231,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1571849830115,83000,พังงา,เขตเมืองภูเก็ต,D
EXL_1576589088846,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1595599892299,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1688551941642,90110,สงขลา,เขตหาดใหญ่,D
EXL_1573132759183,42120,เลย,เขตด่านซ้าย,A
EXL_1572096816265,10120,กรุงเทพมหานคร,เขตบางคอแหลม,A
EXL_1576508957453,40000,ขอนแก่น,เขตเมืองขอนแก่น,A
EXL_1573658480062,20150,ชลบุรี,เขตบางละมุง,A
EXL_1618829272422,21120,ระยอง,เขตบ้านค่าย,A
EXL_1572961321861,20110,ชลบุรี,เขตศรีราชา,A
EXL_1588947177913,70000,ราชบุรี,เขตเมืองราชบุรี,B
EXL_1581510918988,37000,อำนาจเจริญ,เขตเมืองอำนาจเจริญ,A
